lane_key,lane,pickup_city,pickup_state,pickup_state_name,delivery_city,delivery_state,delivery_state_name
cb12d779b2e27d23405735ae60ff52c5,"Modesto,CA -> Modesto,CA",Modesto,CA,California,Modesto,CA,California
0ed046625ba10586cd81957987a2cd20,"Brook Park,OH -> Reading,PA",Brook Park,OH,Ohio,Reading,PA,Pennsylvania
3eb5e2cc333b47569b4c05bb79024713,"Colonial Heights,VA -> Nottingham,MD",Colonial Heights,VA,Virginia,Nottingham,MD,Maryland
ec84e494675eff5d5c8681a6716e2faf,"Concord,NC -> Portland,OR",Concord,NC,North Carolina,Portland,OR,Oregon
ed61663d23f84f0e6450a477030db15c,"Newark,DE -> Portland,OR",Newark,DE,Delaware,Portland,OR,Oregon
96349169d5101dbf3fae898858534ec4,"Houston,TX -> Plant City,FL",Houston,TX,Texas,Plant City,FL,Florida
1c392eab5df1fb6e36b28700bbda7dfb,"Cartersville,GA -> Lumberton,NC",Cartersville,GA,Georgia,Lumberton,NC,North Carolina
0496a15b5f6208a5bde3d9a90d4266fc,"Johnston,RI -> Newark,NJ",Johnston,RI,Rhode Island,Newark,NJ,New Jersey
51d58467362de04f5d903c2b1bde194b,"Wilkes-Barre,PA -> Boca Raton,FL",Wilkes-Barre,PA,Pennsylvania,Boca Raton,FL,Florida
08704b1d697584a53aeed4bc2c59f1dc,"Fort Collins,CO -> Oklahoma City,OK",Fort Collins,CO,Colorado,Oklahoma City,OK,Oklahoma
f7f2fe928a34f9300425a945d6d84e2b,"Williamsburg,VA -> Pittsburgh,PA",Williamsburg,VA,Virginia,Pittsburgh,PA,Pennsylvania
c50c3ea6bf77d74ed30c87c077d03dd7,"Tuscaloosa,AL -> Cleveland,OH",Tuscaloosa,AL,Alabama,Cleveland,OH,Ohio
afd1cb0156d3f0a9771902b8b88b9147,"Plant City,FL -> Sioux City,IA",Plant City,FL,Florida,Sioux City,IA,Iowa
ea5588201813315b59e7c37e448625e7,"Baldwinsville,NY -> Patchogue,NY",Baldwinsville,NY,New York,Patchogue,NY,New York
3a6f8a9b8a12f7ac1a22747421281643,"Wilkes-Barre,PA -> Columbia,SC",Wilkes-Barre,PA,Pennsylvania,Columbia,SC,South Carolina
d3fb590e2c06173d55cc0320d12cc1f4,"Cartersville,GA -> Ocala,FL",Cartersville,GA,Georgia,Ocala,FL,Florida
e7af354943c2acb0b8f224351e7ad5dd,"Santa Ana,CA -> Modesto,CA",Santa Ana,CA,California,Modesto,CA,California
dd40aafdb2dadf3fa1ed229d692febc2,"Jacksonville,FL -> Opelika,AL",Jacksonville,FL,Florida,Opelika,AL,Alabama
0e18a7d0e1dd061e680340d230b489a9,"Atlanta,GA -> Gastonia,NC",Atlanta,GA,Georgia,Gastonia,NC,North Carolina
21b5b55141061c1e25b0e472880b1913,"Jacksonville,FL -> Birmingham,AL",Jacksonville,FL,Florida,Birmingham,AL,Alabama
38f5984c6eb67da3ddc93d740649e12b,"Granite City,IL -> Dowagiac,MI",Granite City,IL,Illinois,Dowagiac,MI,Michigan
fdaf88c39a11fab414de75329a734065,"La Porte,TX -> Houma,LA",La Porte,TX,Texas,Houma,LA,Louisiana
432ddfb52ebb4b3133e9a7ff033589a3,"Jacksonville,FL -> Piedmont,SC",Jacksonville,FL,Florida,Piedmont,SC,South Carolina
23a4018fc6d0a1483095cb4011a96df4,"Fairfield,CA -> Billings,MT",Fairfield,CA,California,Billings,MT,Montana
299aab659345f3a5e7d06e7fcd5a6ff9,"Romulus,MI -> Williamsburg,VA",Romulus,MI,Michigan,Williamsburg,VA,Virginia
f27a1595e9e0b65bceeb1aaa0148fe68,"Houston,TX -> St. Augustine,FL",Houston,TX,Texas,St. Augustine,FL,Florida
6ef0abf9852511c1926a1000ba90ba2e,"Williamsburg,VA -> Gaithersburg,MD",Williamsburg,VA,Virginia,Gaithersburg,MD,Maryland
e59fd44c88145e905417bc9ad088bb18,"Aurora,CO -> Jamestown,ND",Aurora,CO,Colorado,Jamestown,ND,North Dakota
b4b52fbf27119d0abf677c800d02761b,"Milwaukie,OR -> Portland,OR",Milwaukie,OR,Oregon,Portland,OR,Oregon
7754261c7cc0bc36715118a5385db043,"Bellevue,WA -> Ephrata,PA",Bellevue,WA,Washington,Ephrata,PA,Pennsylvania
5a912538b4f1a4563de3969e3c5c37dc,"Selah,WA -> Methuen,MA",Selah,WA,Washington,Methuen,MA,Massachusetts
d42bc531cafe74a6495e119ac28dfa40,"Fairfield,CA -> Miami,FL",Fairfield,CA,California,Miami,FL,Florida
28910ecdc3a708a67b55630ef7555d27,"Kendallville,IN -> Mount Holly,NC",Kendallville,IN,Indiana,Mount Holly,NC,North Carolina
d5798f34e5c6a76a5c7afa0581651a1d,"Los Angeles,CA -> Redding,CA",Los Angeles,CA,California,Redding,CA,California
bd9710e9c761fb612f23152cfdd450a3,"Cartersville,GA -> Johnson City,TN",Cartersville,GA,Georgia,Johnson City,TN,Tennessee
77adebff39555a741c0ee090a0a2efb2,"Kent,WA -> Auburn,WA",Kent,WA,Washington,Auburn,WA,Washington
30bc131ab7a63b4770f7b421b84756cd,"Fort Collins,CO -> Bangor,ME",Fort Collins,CO,Colorado,Bangor,ME,Maine
674bae3d8bb3f58f98ebe557bb0874bd,"Fairfield,CA -> Medford,OR",Fairfield,CA,California,Medford,OR,Oregon
1d4d090e2b788b84f8640e29942eabb6,"Zion,IL -> Detroit,MI",Zion,IL,Illinois,Detroit,MI,Michigan
2268ad0735c413c8d6e766d71245c4c4,"Eagan,MN -> Modesto,CA",Eagan,MN,Minnesota,Modesto,CA,California
e60d32200b46a992a036e81d78a09077,"Monte Vista,CO -> Plant City,FL",Monte Vista,CO,Colorado,Plant City,FL,Florida
38068726efaf9a59ab2da9af75854cc1,"Edison,NJ -> Yazoo City,MS",Edison,NJ,New Jersey,Yazoo City,MS,Mississippi
9086dd02ffce0b82983e68ee241b0ede,"Houston,TX -> Melbourne,FL",Houston,TX,Texas,Melbourne,FL,Florida
a7451fe59cd31797a065714127958214,"Granite City,IL -> Fayetteville,AR",Granite City,IL,Illinois,Fayetteville,AR,Arkansas
6c3d4bf256a07e9bf27806a2ba8a43be,"Colonial Heights,VA -> Orlando,FL",Colonial Heights,VA,Virginia,Orlando,FL,Florida
b472f3ba50a67e6708841b9366b7b174,"Baltimore,MD -> Lordstown,OH",Baltimore,MD,Maryland,Lordstown,OH,Ohio
df7ee8efd3db3619bf43f93dc7833331,"St. Louis,MO -> Leesville,LA",St. Louis,MO,Missouri,Leesville,LA,Louisiana
d9cd3b635f9d8d1bffb545439463c4b9,"New York,NY -> Watervliet,NY",New York,NY,New York,Watervliet,NY,New York
b8b5f5b9b36d0975038216516f5df331,"St. Louis,MO -> Jamestown,ND",St. Louis,MO,Missouri,Jamestown,ND,North Dakota
b2098f6c9853aaff617c31cfb55e1e88,"Fort Collins,CO -> Grand Rapids,MI",Fort Collins,CO,Colorado,Grand Rapids,MI,Michigan
c13bb52941e8a7a3a9ca678f74a8f7e2,"Little Falls,NY -> Baldwinsville,NY",Little Falls,NY,New York,Baldwinsville,NY,New York
9ff8557cbd4dd9775099e68111cbd148,"Wanaque,NJ -> Olean,NY",Wanaque,NJ,New Jersey,Olean,NY,New York
57bc42e6a8fb19c8368e4beb12f02f04,"Timberville,VA -> Pompano Beach,FL",Timberville,VA,Virginia,Pompano Beach,FL,Florida
80bc7a89aac3cd7287ecedc447d7b9cd,"Newark,NJ -> Merrimack,NH",Newark,NJ,New Jersey,Merrimack,NH,New Hampshire
736739ace503273dd34a5ceef0858232,"Atlanta,GA -> Ephrata,PA",Atlanta,GA,Georgia,Ephrata,PA,Pennsylvania
3ae0780c8179ccf3925f8b8e2e7531c4,"Reidsville,NC -> Edison,NJ",Reidsville,NC,North Carolina,Edison,NJ,New Jersey
363f3409f283dcdcbf24fe325ac94036,"Oxnard,CA -> Tolleson,AZ",Oxnard,CA,California,Tolleson,AZ,Arizona
98f23fb31c23a89acb4ebb73a319d8ce,"Laredo,TX -> Waco,TX",Laredo,TX,Texas,Waco,TX,Texas
a847abef62b7aa852f1218231830c878,"Breinigsville,PA -> Upper Marlboro,MD",Breinigsville,PA,Pennsylvania,Upper Marlboro,MD,Maryland
4ec4017b3c52f9e108d4f52cde285082,"Medley,FL -> Orlando,FL",Medley,FL,Florida,Orlando,FL,Florida
3c2f607fd6b347bc400ddcae5f051ea1,"Carson,CA -> McDonough,GA",Carson,CA,California,McDonough,GA,Georgia
fea6a219bf097a6a9a44d30e451849ae,"Fort Collins,CO -> Upper Marlboro,MD",Fort Collins,CO,Colorado,Upper Marlboro,MD,Maryland
15998472f3cab882a24fbd40e49b4acf,"Sioux City,IA -> Northfield,MN",Sioux City,IA,Iowa,Northfield,MN,Minnesota
fdf791857a58ee699534cd1ecf3dc506,"Conover,NC -> Florence,AL",Conover,NC,North Carolina,Florence,AL,Alabama
24a8c0622919785865a3db574228f963,"Newark,NJ -> Leetsdale,PA",Newark,NJ,New Jersey,Leetsdale,PA,Pennsylvania
21f3c822a60abe5f2debbcc116875279,"Cranbury Township,NJ -> Annapolis,MD",Cranbury Township,NJ,New Jersey,Annapolis,MD,Maryland
f8ac6091e175b50cdf1d23502f4b560a,"Plant City,FL -> Commerce,GA",Plant City,FL,Florida,Commerce,GA,Georgia
bb27f9250296d697c5f81ce7cd32249c,"Cartersville,GA -> Attalla,AL",Cartersville,GA,Georgia,Attalla,AL,Alabama
96589fb3f694b523ea934e01b5b11563,"Edmond,OK -> Roanoke,TX",Edmond,OK,Oklahoma,Roanoke,TX,Texas
ce6ac0c0267ff647dc7e886fdd506352,"Jacksonville,FL -> Myrtle Beach,SC",Jacksonville,FL,Florida,Myrtle Beach,SC,South Carolina
209d67917368d58ba3dc94fef60afc9a,"St. Louis,MO -> Dundas,MN",St. Louis,MO,Missouri,Dundas,MN,Minnesota
38e8e0d47bf98c251e3d1381d47f8e15,"Tracy,CA -> Tolleson,AZ",Tracy,CA,California,Tolleson,AZ,Arizona
820ecaae1119863d6c026333d1b48d9f,"Pleasant Prairie,WI -> Cartersville,GA",Pleasant Prairie,WI,Wisconsin,Cartersville,GA,Georgia
e3a5319075f58eda016218ced7cfaab1,"Plant City,FL -> Queens,NY",Plant City,FL,Florida,Queens,NY,New York
b223b1ae73900b7825719fcbdfe570ef,"Granite City,IL -> Seneca,KS",Granite City,IL,Illinois,Seneca,KS,Kansas
940baa6682b68df7f50547a552968f82,"St. Louis,MO -> La Vergne,TN",St. Louis,MO,Missouri,La Vergne,TN,Tennessee
13c5456a59a57dcaf00e421a63395c7c,"Houston,TX -> Hot Springs,AR",Houston,TX,Texas,Hot Springs,AR,Arkansas
48c6e9ed9743f138adca129e3b662006,"Narvon,PA -> Philadelphia,PA",Narvon,PA,Pennsylvania,Philadelphia,PA,Pennsylvania
bcaccd253c43a1d0b31536f9639a1ef4,"Broadalbin,NY -> Frankfort,NY",Broadalbin,NY,New York,Frankfort,NY,New York
34efc9f0ef30d68ca583cf564caa6c10,"Mount Vernon,OH -> Botkins,OH",Mount Vernon,OH,Ohio,Botkins,OH,Ohio
3a5d43a3cb132cfcbd4a604d788e42ba,"Fort Collins,CO -> Steamboat Springs,CO",Fort Collins,CO,Colorado,Steamboat Springs,CO,Colorado
7a134504a7313f585a4011146d3f344b,"Tampa,FL -> La Palma,CA",Tampa,FL,Florida,La Palma,CA,California
bff217f398989b4cd88db941a43b40f0,"Compton,CA -> Sacramento,CA",Compton,CA,California,Sacramento,CA,California
5e38fdc5409d9a0ee3b93e228dd57c35,"Chatsworth,IL -> Roseboro,NC",Chatsworth,IL,Illinois,Roseboro,NC,North Carolina
c90eb4f1c23f2c87184ccc6c331e941a,"Jacksonville,FL -> Colonial Heights,VA",Jacksonville,FL,Florida,Colonial Heights,VA,Virginia
3910256bb9b8371218936eb1123e55cd,"Fort Collins,CO -> Wichita Falls,TX",Fort Collins,CO,Colorado,Wichita Falls,TX,Texas
f8dd58b6c98b2f24e9306cb7a5e44ebe,"Granite City,IL -> Aurora,IN",Granite City,IL,Illinois,Aurora,IN,Indiana
31c1841ec55c9abc4675a2b6feabe87d,"Porterville,CA -> Garden Grove,CA",Porterville,CA,California,Garden Grove,CA,California
d700194653a37edfc7aa99a83b264141,"Columbus,OH -> Baldwinsville,NY",Columbus,OH,Ohio,Baldwinsville,NY,New York
de91311bde2a49b63ac22a53231d9884,"Los Angeles,CA -> Aurora,CO",Los Angeles,CA,California,Aurora,CO,Colorado
f2e1b7b3a477cb582a0821f22837e0b6,"Franklin,VA -> Bringhurst,IN",Franklin,VA,Virginia,Bringhurst,IN,Indiana
a04b0394db5d5ca1e7d2a3e2053b1e8b,"St. Louis,MO -> Bowling Green,KY",St. Louis,MO,Missouri,Bowling Green,KY,Kentucky
5c11e38ea14e80fb6a3b4f82386ac8cf,"Romulus,MI -> Toledo,OH",Romulus,MI,Michigan,Toledo,OH,Ohio
d55354aeec2cf8604cb9857444d1b78a,"Bridgewater,NJ -> Woodlawn,MD",Bridgewater,NJ,New Jersey,Woodlawn,MD,Maryland
f2d9d9cc2c0e929cfec5f55c796fe8f1,"Decatur,IN -> Portland,OR",Decatur,IN,Indiana,Portland,OR,Oregon
33090484225ec78c00dc72bb6a5c46d7,"Newark,NJ -> Norcross,GA",Newark,NJ,New Jersey,Norcross,GA,Georgia
1472e71e0dfbecec547e73f5ab73035d,"Fort Collins,CO -> Minot,ND",Fort Collins,CO,Colorado,Minot,ND,North Dakota
9cdcb0009d5c3ebce81ceaa8d2016205,"Wapato,WA -> Methuen,MA",Wapato,WA,Washington,Methuen,MA,Massachusetts
71f39ce206f96da0296d4637cc13dbd1,"Fairfield,CA -> Cartersville,GA",Fairfield,CA,California,Cartersville,GA,Georgia
7bd1359f1f4ef565b0bc85cadbf14a44,"Houston,TX -> Leonardtown,MD",Houston,TX,Texas,Leonardtown,MD,Maryland
6fcd3cc2e0295785d304e0b37c17dda5,"Dunn,NC -> Moonachie,NJ",Dunn,NC,North Carolina,Moonachie,NJ,New Jersey
467ef44c2ef5fa195cff42ba228740a0,"Dallas,TX -> Davenport,IA",Dallas,TX,Texas,Davenport,IA,Iowa
d6ef60c08a5acc3fbddfe3f3486d3cf1,"Jacksonville,FL -> Charlotte,NC",Jacksonville,FL,Florida,Charlotte,NC,North Carolina
1239a73f8c0d6e983c1f0fdbe6e8110c,"Colonial Heights,VA -> Upper Marlboro,MD",Colonial Heights,VA,Virginia,Upper Marlboro,MD,Maryland
f30cdba93c6f52ff4abbecd030e49b0d,"Pine Mountain Valley,GA -> Gastonia,NC",Pine Mountain Valley,GA,Georgia,Gastonia,NC,North Carolina
d019aa2e5cdd098f524df2506a4ca28c,"Fort Collins,CO -> Pueblo,CO",Fort Collins,CO,Colorado,Pueblo,CO,Colorado
280947c10aef825838fb76ae6f5a277b,"Taft,CA -> Pacific,WA",Taft,CA,California,Pacific,WA,Washington
adf8d767339d710fefd48460099e3aab,"Fairfield,CA -> Kalispell,MT",Fairfield,CA,California,Kalispell,MT,Montana
455a0f37489f61a99bcd9359ea7b980d,"Connelly Springs,NC -> Warren,OH",Connelly Springs,NC,North Carolina,Warren,OH,Ohio
0439dc7081e146508f1b591c6d697aec,"Newark,NJ -> Granite City,IL",Newark,NJ,New Jersey,Granite City,IL,Illinois
16173248ee368dc26f702fc79e687552,"Colonial Heights,VA -> Bridgeport,WV",Colonial Heights,VA,Virginia,Bridgeport,WV,West Virginia
57ab7e756f693c6e5449a60c401a75f8,"Cartersville,GA -> Bardstown,KY",Cartersville,GA,Georgia,Bardstown,KY,Kentucky
118bb2c8a7b709427d6126bdf73803e6,"Freeport,NY -> Brooklyn,NY",Freeport,NY,New York,Brooklyn,NY,New York
f482bac2c0864479ea3cbd0949d5099c,"Brooklyn Park,MN -> Tampa,FL",Brooklyn Park,MN,Minnesota,Tampa,FL,Florida
679002906b0b78dfc30274e01f63f01b,"Newark,NJ -> Cranston,RI",Newark,NJ,New Jersey,Cranston,RI,Rhode Island
72376df9deaafd046a7e5b7210524ba8,"Wanaque,NJ -> Rochester,NY",Wanaque,NJ,New Jersey,Rochester,NY,New York
9835a15f0490439e26efbfce334de78f,"Philadelphia,PA -> Florence,SC",Philadelphia,PA,Pennsylvania,Florence,SC,South Carolina
4067b8d54261c1710510a35efc65a84d,"Newark,NJ -> Olean,NY",Newark,NJ,New Jersey,Olean,NY,New York
079fde720368efd3e57f5f87dfe29ffa,"Stowe,PA -> Chapel Hill,TN",Stowe,PA,Pennsylvania,Chapel Hill,TN,Tennessee
0fcecd5d36c82d01b98e7eb374cb6093,"Lost Hills,CA -> Pacific,WA",Lost Hills,CA,California,Pacific,WA,Washington
c046024102ef4ce839dfb189dd268b67,"Newark,NJ -> Homestead,FL",Newark,NJ,New Jersey,Homestead,FL,Florida
de1d99d3e66288853cc55fd798e4b8cd,"Bridgewater,NJ -> Rayne,LA",Bridgewater,NJ,New Jersey,Rayne,LA,Louisiana
5987f61e37c21f69b98ebddddc46b0f2,"Merrimack,NH -> Elizabeth City,NC",Merrimack,NH,New Hampshire,Elizabeth City,NC,North Carolina
847233fe7bb661b8ee78d1ba3cd546cd,"Compton,CA -> Tracy,CA",Compton,CA,California,Tracy,CA,California
129d2c239f3e5248ed4d29d3f89ac093,"Colonial Heights,VA -> Loxley,AL",Colonial Heights,VA,Virginia,Loxley,AL,Alabama
14ba76a3117166010fb13c022fcc81ab,"Aurora,CO -> Miles City,MT",Aurora,CO,Colorado,Miles City,MT,Montana
2a58aa223a29b62bfb4cecd74570532b,"Newark,NJ -> Auburn,NY",Newark,NJ,New Jersey,Auburn,NY,New York
7105c2a0f21577cf2790544efcfab608,"Brighton,MI -> Laredo,TX",Brighton,MI,Michigan,Laredo,TX,Texas
2642e35b95818f911e92433a137898a0,"Granite City,IL -> Marquette,MI",Granite City,IL,Illinois,Marquette,MI,Michigan
ff96425c631cd95437833134d815be56,"Lebanon,IN -> York,PA",Lebanon,IN,Indiana,York,PA,Pennsylvania
b76ca160dfd774a6d3ff3dec960fff43,"Flowery Branch,GA -> Canton,OH",Flowery Branch,GA,Georgia,Canton,OH,Ohio
6474dd361b394d9d8cf937ea9bd11196,"Denver,CO -> Layton,UT",Denver,CO,Colorado,Layton,UT,Utah
d5c3aaa7f34139da25ff697a924d563b,"Tracy,CA -> Hebron,KY",Tracy,CA,California,Hebron,KY,Kentucky
71ff64590f379fc03f2eca3ab29d342b,"Fort Collins,CO -> Texarkana,TX",Fort Collins,CO,Colorado,Texarkana,TX,Texas
d59a7fece673c8a30a7cc091110a4594,"Granite City,IL -> Kokomo,IN",Granite City,IL,Illinois,Kokomo,IN,Indiana
ecbf839fe004f5482d4fbd38690b03a0,"Williamsburg,VA -> Trenton,NJ",Williamsburg,VA,Virginia,Trenton,NJ,New Jersey
94d0ab4ab26881f0e0404cb391faaff0,"Aurora,CO -> Kalispell,MT",Aurora,CO,Colorado,Kalispell,MT,Montana
4e1e6cba6f2215dd5389b232a1dea2ab,"Carlisle,PA -> Manchester,CT",Carlisle,PA,Pennsylvania,Manchester,CT,Connecticut
b5b0a3af53d18f4267f08f74e63132ed,"Davenport,IA -> Columbus,OH",Davenport,IA,Iowa,Columbus,OH,Ohio
645ba85d6298fe7d1a877a7cc48fb278,"Baldwinsville,NY -> Cody,WY",Baldwinsville,NY,New York,Cody,WY,Wyoming
8d066079e7344ee25e59e908e81cf318,"Sioux City,IA -> Danville,IL",Sioux City,IA,Iowa,Danville,IL,Illinois
9352d8c5829e4190a366aeaa6b201dd6,"Nashville,TN -> Laceys Spring,AL",Nashville,TN,Tennessee,Laceys Spring,AL,Alabama
3de716c4c1370baf8dc7a4f92211614a,"Newark,NJ -> Schofield,WI",Newark,NJ,New Jersey,Schofield,WI,Wisconsin
a9b339111711ad99b8419d3ba47485de,"Compton,CA -> Forest Park,GA",Compton,CA,California,Forest Park,GA,Georgia
73b41ea6f172a586c823f04baccab9c9,"St. Louis,MO -> Beaumont,TX",St. Louis,MO,Missouri,Beaumont,TX,Texas
605037fb1db794102beae68230963474,"Cartersville,GA -> Saint Augustine,FL",Cartersville,GA,Georgia,Saint Augustine,FL,Florida
cea3cdc3287048e0c581e35b44056019,"La Porte,TX -> Lake Charles,LA",La Porte,TX,Texas,Lake Charles,LA,Louisiana
8879b3568cc79ebd1116774155e81a06,"Cartersville,GA -> Savannah,GA",Cartersville,GA,Georgia,Savannah,GA,Georgia
a8b67f4b8ac63c94cd3293cc597a59a0,"Columbus,OH -> Muscle Shoals,AL",Columbus,OH,Ohio,Muscle Shoals,AL,Alabama
22e173b5af40d82a367f37136dc8b2de,"Portland,OR -> Auburn,WA",Portland,OR,Oregon,Auburn,WA,Washington
851c1985d1d77b7d1c96701bf757779f,"Cartersville,GA -> Knoxville,TN",Cartersville,GA,Georgia,Knoxville,TN,Tennessee
33347e97720c9781ee4264fbb090adbf,"Lewistown,PA -> Baldwinsville,NY",Lewistown,PA,Pennsylvania,Baldwinsville,NY,New York
9391db76321267a329d3f3e46a64a57d,"Bridgewater,NJ -> San Antonio,TX",Bridgewater,NJ,New Jersey,San Antonio,TX,Texas
007b894660328c2b4719ff57a6225e98,"Bolingbrook,IL -> Memphis,TN",Bolingbrook,IL,Illinois,Memphis,TN,Tennessee
a83a33b90162895717d9a5d3d242c0fc,"Idaho Falls,ID -> Spokane,WA",Idaho Falls,ID,Idaho,Spokane,WA,Washington
44df7cdb09f28fa73fe992156e60ac62,"Newark,NJ -> Grand Rapids,MI",Newark,NJ,New Jersey,Grand Rapids,MI,Michigan
4b727412178807d82e4dc3a45e874c7e,"Fairfield,CA -> South San Francisco,CA",Fairfield,CA,California,South San Francisco,CA,California
8b8e94134011c400a4c73478684f495f,"Stamford,CT -> Newark,NJ",Stamford,CT,Connecticut,Newark,NJ,New Jersey
d524d63d2df4da345034e00df56a9156,"Dublin,VA -> Laredo,TX",Dublin,VA,Virginia,Laredo,TX,Texas
94268fc341c1e4cac0da7713ce10bc2e,"Saint Anthony,ID -> Bancroft,WI",Saint Anthony,ID,Idaho,Bancroft,WI,Wisconsin
f8035e46c1de92ff8a3a7d34effce7ba,"Sioux City,IA -> Bolingbrook,IL",Sioux City,IA,Iowa,Bolingbrook,IL,Illinois
dbcaaabddd7b29bef93cc340bf2ef975,"Aurora,CO -> Mobridge,SD",Aurora,CO,Colorado,Mobridge,SD,South Dakota
f9b3eaabc5c53a29178f1530d6a003f4,"Naperville,IL -> Memphis,TN",Naperville,IL,Illinois,Memphis,TN,Tennessee
9ff013ab5aa295482fcd05a51f41a600,"Idaho Falls,ID -> Tracy,CA",Idaho Falls,ID,Idaho,Tracy,CA,California
a6b7d2bb37c76ae05c527da8c2cad26c,"St. Louis,MO -> Youngstown,OH",St. Louis,MO,Missouri,Youngstown,OH,Ohio
28bb11701d8cd7746f17c4ce922c9aa1,"Idaho Falls,ID -> Auburn,WA",Idaho Falls,ID,Idaho,Auburn,WA,Washington
4bc0ae7d2dc18cebee017de129c95896,"Carlisle,PA -> Newark,NJ",Carlisle,PA,Pennsylvania,Newark,NJ,New Jersey
5b4d434baf05e76ccc487e3c4aa80ddc,"Jacksonville,FL -> Loxley,AL",Jacksonville,FL,Florida,Loxley,AL,Alabama
6170f2570482309f46a7f0cf295cde8e,"St. Louis,MO -> Dowagiac,MI",St. Louis,MO,Missouri,Dowagiac,MI,Michigan
8cbc10975125023c36bf9f5308f151b7,"Raleigh,NC -> Gastonia,NC",Raleigh,NC,North Carolina,Gastonia,NC,North Carolina
73ce0fc62c36f7202be9f2d4079f8054,"Johnstown,PA -> Baldwinsville,NY",Johnstown,PA,Pennsylvania,Baldwinsville,NY,New York
46b6788f4dc228bfe2f30fa7a1121755,"Compton,CA -> Commerce,GA",Compton,CA,California,Commerce,GA,Georgia
42ce4d4367ecabece08825c62c75841f,"Plant City,FL -> Eugene,OR",Plant City,FL,Florida,Eugene,OR,Oregon
13119e7a5337ab153e51e3733ae6f9f9,"Lewisville,ID -> Tolleson,AZ",Lewisville,ID,Idaho,Tolleson,AZ,Arizona
5ba094d30cce5900ebd84b6f1f7dd181,"Oxnard,CA -> Eagan,MN",Oxnard,CA,California,Eagan,MN,Minnesota
e98f070daf8254b12af837f98f4e7c8e,"Fort Collins,CO -> Miles City,MT",Fort Collins,CO,Colorado,Miles City,MT,Montana
072ed093875487cda67142a35eee9da4,"St. Louis,MO -> Olive Branch,MS",St. Louis,MO,Missouri,Olive Branch,MS,Mississippi
3c0c8dcc74a432738f517556a28603e0,"Newport,TN -> Laceys Spring,AL",Newport,TN,Tennessee,Laceys Spring,AL,Alabama
f81bc215566a3cef2fcf30ee23561eab,"Lakeland,FL -> Piedmont,SC",Lakeland,FL,Florida,Piedmont,SC,South Carolina
2f2f287881e60c361dbebe7f7b5643ef,"St. Louis,MO -> Albert Lea,MN",St. Louis,MO,Missouri,Albert Lea,MN,Minnesota
b26a1a6fe73cce11cfdc99106e8dc632,"Erie,PA -> Cartersville,GA",Erie,PA,Pennsylvania,Cartersville,GA,Georgia
7355dfca1008b235cdc7684406702afe,"Pocomoke City,MD -> Rockville,MD",Pocomoke City,MD,Maryland,Rockville,MD,Maryland
db1c1aa8db3c804c5a3d2ebcf4314ad4,"Atlanta,GA -> Morrow,GA",Atlanta,GA,Georgia,Morrow,GA,Georgia
789cb247ebd4618ba193afc87278f181,"Kansas City,MO -> Troy,MO",Kansas City,MO,Missouri,Troy,MO,Missouri
7af007eca17e4634247e2f5e841308c5,"Elk Grove,CA -> Commerce,CA",Elk Grove,CA,California,Commerce,CA,California
412a5cdf4d5038138854e73b9b905d61,"Casa Grande,AZ -> Commerce,CA",Casa Grande,AZ,Arizona,Commerce,CA,California
f075d79e97cde23b1128e8c47e2bc90a,"Hackettstown,NJ -> Long Branch,NJ",Hackettstown,NJ,New Jersey,Long Branch,NJ,New Jersey
720bd498b7e3a4cdf4411da76cc91969,"Lebanon,IN -> Auburn,NY",Lebanon,IN,Indiana,Auburn,NY,New York
163692e3c17643006efeb30e9cf990a1,"Colonial Heights,VA -> Bristol,VA",Colonial Heights,VA,Virginia,Bristol,VA,Virginia
7c97744fb47d0437495f3978666f2a75,"Fairfield,CA -> Eugene,OR",Fairfield,CA,California,Eugene,OR,Oregon
f0375046eb228f369c75e29afae69e83,"Delray Beach,FL -> Asheboro,NC",Delray Beach,FL,Florida,Asheboro,NC,North Carolina
6b62acb0b0b4b8f96d2718b1bb7c4250,"Christiansburg,VA -> Columbus,OH",Christiansburg,VA,Virginia,Columbus,OH,Ohio
31d46feda8118a8f92eb201710376d3b,"Lancaster,PA -> Newark,NJ",Lancaster,PA,Pennsylvania,Newark,NJ,New Jersey
bfbb9777164634ebe070aff9cb683f8c,"New Castle,DE -> Midlothian,VA",New Castle,DE,Delaware,Midlothian,VA,Virginia
c840f0124d34056eb7b5747e25400110,"Laredo,TX -> Troy,AL",Laredo,TX,Texas,Troy,AL,Alabama
77a165b9310a8edf66d247daaeec3cdb,"Baldwinsville,NY -> Clifton,CO",Baldwinsville,NY,New York,Clifton,CO,Colorado
ba107c2fe06092142244c4b447e02101,"Rensselaer,IN -> Swedesboro,NJ",Rensselaer,IN,Indiana,Swedesboro,NJ,New Jersey
66493006008e3d0c4367dc8ab8616fc0,"St. Louis,MO -> Longview,TX",St. Louis,MO,Missouri,Longview,TX,Texas
85c6b1884c126b0ccd4b42b95cf69304,"Cartersville,GA -> Meridian,MS",Cartersville,GA,Georgia,Meridian,MS,Mississippi
1479a6f35d2880b902a1db20cddf2773,"Cartersville,GA -> Forest Park,GA",Cartersville,GA,Georgia,Forest Park,GA,Georgia
0beeb5147b1aacd7f5765d16b76d0224,"Santa Ana,CA -> Portland,OR",Santa Ana,CA,California,Portland,OR,Oregon
